expected, result, bool
-0.010335, -0.010335, 1
-0.011481, -0.011481, 1
-0.012694, -0.012694, 1
-0.013754, -0.013754, 1
-0.014979, -0.014979, 1
-0.016209, -0.016209, 1
-0.017176, -0.017176, 1
-0.018298, -0.018298, 1
-0.019340, -0.019340, 1
-0.020079, -0.020079, 1
-0.020690, -0.020690, 1
-0.021219, -0.021219, 1
-0.021860, -0.021860, 1
-0.022047, -0.022047, 1
-0.022142, -0.022142, 1
-0.022466, -0.022466, 1
-0.022713, -0.022713, 1
-0.022902, -0.022902, 1
-0.023077, -0.023077, 1
-0.023204, -0.023204, 1
-0.023288, -0.023289, 1
-0.023586, -0.023586, 1
-0.023776, -0.023776, 1
-0.023977, -0.023978, 1
-0.023874, -0.023874, 1
-0.023719, -0.023720, 1
-0.023440, -0.023440, 1
-0.023415, -0.023415, 1
-0.023298, -0.023298, 1
-0.023237, -0.023236, 1
-0.023247, -0.023247, 1
-0.023062, -0.023062, 1
-0.022855, -0.022855, 1
-0.022503, -0.022503, 1
-0.021974, -0.021974, 1
-0.021510, -0.021510, 1
-0.020889, -0.020888, 1
-0.020115, -0.020115, 1
-0.019227, -0.019227, 1
-0.018280, -0.018280, 1
-0.017361, -0.017361, 1
-0.016160, -0.016160, 1
-0.014920, -0.014920, 1
-0.013608, -0.013608, 1
-0.012095, -0.012095, 1
-0.010689, -0.010689, 1
-0.009523, -0.009523, 1
-0.008093, -0.008093, 1
-0.006523, -0.006523, 1
-0.005102, -0.005102, 1
-0.003719, -0.003719, 1
-0.002264, -0.002264, 1
-0.000797, -0.000797, 1
0.000606, 0.000606, 1
0.002378, 0.002378, 1
0.003957, 0.003957, 1
0.005545, 0.005545, 1
0.007142, 0.007142, 1
0.008530, 0.008530, 1
0.009909, 0.009909, 1
0.011096, 0.011096, 1
0.011977, 0.011977, 1
0.013180, 0.013180, 1
0.013884, 0.013884, 1
0.014142, 0.014142, 1
0.014460, 0.014460, 1
0.014868, 0.014867, 1
0.015087, 0.015087, 1
0.015346, 0.015346, 1
0.015373, 0.015373, 1
0.015308, 0.015308, 1
0.015268, 0.015267, 1
0.015001, 0.015001, 1
0.014870, 0.014870, 1
0.014721, 0.014721, 1
0.014802, 0.014802, 1
0.014746, 0.014746, 1
0.014351, 0.014351, 1
0.013783, 0.013783, 1
0.013551, 0.013551, 1
0.013244, 0.013244, 1
0.013075, 0.013075, 1
0.012422, 0.012421, 1
0.011909, 0.011909, 1
0.011641, 0.011641, 1
0.011304, 0.011304, 1
0.011202, 0.011202, 1
0.011137, 0.011138, 1
0.010934, 0.010934, 1
0.010744, 0.010743, 1
0.010766, 0.010766, 1
0.010979, 0.010979, 1
0.011170, 0.011170, 1
0.011331, 0.011331, 1
0.011546, 0.011546, 1
0.012136, 0.012136, 1
0.012759, 0.012759, 1
0.013317, 0.013317, 1
0.013797, 0.013797, 1
0.014579, 0.014579, 1
0.015372, 0.015372, 1
0.016194, 0.016194, 1
0.016908, 0.016909, 1
0.017599, 0.017599, 1
0.018555, 0.018555, 1
0.019645, 0.019645, 1
0.020488, 0.020488, 1
0.021399, 0.021399, 1
0.022760, 0.022760, 1
0.023916, 0.023917, 1
0.025008, 0.025008, 1
0.026294, 0.026294, 1
0.027658, 0.027658, 1
0.029086, 0.029086, 1
0.030827, 0.030827, 1
0.032167, 0.032167, 1
0.033324, 0.033324, 1
0.034653, 0.034653, 1
0.036307, 0.036307, 1
0.037882, 0.037882, 1
0.039210, 0.039210, 1
0.040536, 0.040536, 1
0.041591, 0.041591, 1
0.042671, 0.042671, 1
0.043682, 0.043682, 1
0.044518, 0.044518, 1
0.045048, 0.045048, 1
0.045479, 0.045478, 1
0.045721, 0.045721, 1
0.045844, 0.045844, 1
0.045639, 0.045640, 1
0.045288, 0.045288, 1
0.044983, 0.044983, 1
0.044207, 0.044207, 1
0.042962, 0.042962, 1
0.041668, 0.041668, 1
0.040545, 0.040545, 1
0.039374, 0.039373, 1
0.037832, 0.037832, 1
0.036248, 0.036248, 1
0.034645, 0.034645, 1
0.033004, 0.033004, 1
0.031613, 0.031613, 1
0.030391, 0.030391, 1
0.028516, 0.028516, 1
0.026864, 0.026864, 1
0.025408, 0.025408, 1
0.023984, 0.023984, 1
0.022558, 0.022557, 1
0.020928, 0.020929, 1
0.019534, 0.019533, 1
0.018152, 0.018152, 1
0.016709, 0.016709, 1
0.014977, 0.014977, 1
0.013333, 0.013333, 1
0.011709, 0.011709, 1
0.010378, 0.010378, 1
0.008430, 0.008431, 1
0.006446, 0.006447, 1
0.004745, 0.004745, 1
0.002954, 0.002954, 1
0.001049, 0.001049, 1
-0.000892, -0.000892, 1
-0.002833, -0.002833, 1
-0.004641, -0.004641, 1
-0.006403, -0.006403, 1
-0.008269, -0.008268, 1
-0.009767, -0.009767, 1
-0.011343, -0.011343, 1
-0.012910, -0.012910, 1
-0.014291, -0.014291, 1
-0.015839, -0.015838, 1
-0.017201, -0.017201, 1
-0.018439, -0.018439, 1
-0.019784, -0.019784, 1
-0.021317, -0.021317, 1
-0.022853, -0.022853, 1
-0.024119, -0.024119, 1
-0.025202, -0.025202, 1
-0.026567, -0.026567, 1
-0.027838, -0.027838, 1
-0.028742, -0.028742, 1
-0.029536, -0.029536, 1
-0.030151, -0.030151, 1
-0.030967, -0.030967, 1
-0.031770, -0.031770, 1
-0.032246, -0.032246, 1
-0.032620, -0.032620, 1
-0.033107, -0.033106, 1
-0.033555, -0.033555, 1
-0.033757, -0.033757, 1
-0.034051, -0.034051, 1
-0.034239, -0.034239, 1
-0.034286, -0.034286, 1
-0.034367, -0.034367, 1
-0.034432, -0.034432, 1
-0.034463, -0.034463, 1
-0.034239, -0.034239, 1
-0.034365, -0.034365, 1
-0.034416, -0.034416, 1
-0.034094, -0.034094, 1
-0.033692, -0.033692, 1
-0.033364, -0.033364, 1
-0.033010, -0.033011, 1
-0.032809, -0.032809, 1
-0.032436, -0.032435, 1
-0.031863, -0.031863, 1
-0.031478, -0.031478, 1
-0.031132, -0.031131, 1
-0.030620, -0.030620, 1
-0.030368, -0.030368, 1
-0.029902, -0.029902, 1
-0.029450, -0.029450, 1
-0.029124, -0.029124, 1
-0.028888, -0.028889, 1
-0.028561, -0.028561, 1
-0.027894, -0.027894, 1
-0.027232, -0.027232, 1
-0.026642, -0.026642, 1
-0.026067, -0.026066, 1
-0.025134, -0.025134, 1
-0.024037, -0.024037, 1
-0.022995, -0.022995, 1
-0.021755, -0.021754, 1
-0.020674, -0.020674, 1
-0.019451, -0.019451, 1
-0.018070, -0.018070, 1
-0.016593, -0.016593, 1
-0.015134, -0.015134, 1
-0.013649, -0.013649, 1
-0.011982, -0.011982, 1
-0.009943, -0.009943, 1
-0.008293, -0.008293, 1
-0.006418, -0.006418, 1
-0.004694, -0.004694, 1
-0.002924, -0.002924, 1
-0.001000, -0.001000, 1
0.000953, 0.000953, 1
0.002680, 0.002680, 1
0.004494, 0.004495, 1
0.006044, 0.006044, 1
0.007531, 0.007531, 1
0.008806, 0.008806, 1
0.010106, 0.010106, 1
0.011624, 0.011624, 1
0.012622, 0.012622, 1
0.013501, 0.013501, 1
0.014518, 0.014518, 1
0.015508, 0.015508, 1
0.016315, 0.016315, 1
0.017265, 0.017265, 1
0.017828, 0.017828, 1
0.018600, 0.018600, 1
0.019189, 0.019189, 1
0.019530, 0.019530, 1
0.019796, 0.019796, 1
0.019998, 0.019998, 1
0.020088, 0.020088, 1
0.019808, 0.019808, 1
0.019776, 0.019777, 1
0.019645, 0.019644, 1
0.019384, 0.019384, 1
0.019186, 0.019186, 1
0.018927, 0.018927, 1
0.018606, 0.018606, 1
0.018000, 0.018000, 1
0.017273, 0.017273, 1
0.016609, 0.016609, 1
0.015626, 0.015626, 1
0.014735, 0.014735, 1
0.014076, 0.014076, 1
0.013034, 0.013033, 1
0.012214, 0.012214, 1
0.011068, 0.011068, 1
0.009965, 0.009966, 1
0.009178, 0.009178, 1
0.008430, 0.008431, 1
0.007547, 0.007547, 1
0.007026, 0.007026, 1
0.006491, 0.006491, 1
0.005908, 0.005908, 1
0.005183, 0.005183, 1
0.004296, 0.004295, 1
0.003199, 0.003199, 1
0.002468, 0.002468, 1
0.001859, 0.001859, 1
0.001137, 0.001137, 1
0.000482, 0.000481, 1
-0.000249, -0.000249, 1
-0.001364, -0.001364, 1
-0.002321, -0.002321, 1
-0.002924, -0.002924, 1
-0.003800, -0.003800, 1
-0.004492, -0.004492, 1
-0.004630, -0.004630, 1
-0.004893, -0.004893, 1
-0.004928, -0.004928, 1
-0.004645, -0.004645, 1
-0.004518, -0.004518, 1
-0.004254, -0.004254, 1
-0.003757, -0.003758, 1
-0.002954, -0.002954, 1
-0.002325, -0.002326, 1
-0.001568, -0.001568, 1
-0.000497, -0.000497, 1
0.000785, 0.000785, 1
0.001956, 0.001956, 1
0.003476, 0.003476, 1
0.005367, 0.005367, 1
0.007223, 0.007223, 1
0.008805, 0.008805, 1
0.010644, 0.010644, 1
0.012433, 0.012433, 1
0.014233, 0.014233, 1
0.016065, 0.016065, 1
0.018244, 0.018244, 1
0.020185, 0.020185, 1
0.022002, 0.022002, 1
0.023799, 0.023799, 1
0.025498, 0.025498, 1
0.026911, 0.026911, 1
0.028107, 0.028107, 1
0.029624, 0.029624, 1
0.030659, 0.030659, 1
0.031394, 0.031394, 1
0.032126, 0.032126, 1
0.032796, 0.032796, 1
0.033023, 0.033023, 1
0.033170, 0.033170, 1
0.033361, 0.033361, 1
0.033222, 0.033222, 1
0.032805, 0.032805, 1
0.032235, 0.032235, 1
0.031599, 0.031599, 1
0.030992, 0.030992, 1
0.030353, 0.030353, 1
0.029729, 0.029729, 1
0.029146, 0.029146, 1
0.028290, 0.028290, 1
0.027659, 0.027659, 1
0.026973, 0.026973, 1
0.026231, 0.026231, 1
0.025591, 0.025592, 1
0.025050, 0.025051, 1
0.024329, 0.024329, 1
0.023585, 0.023585, 1
0.023170, 0.023170, 1
0.022789, 0.022789, 1
0.022347, 0.022347, 1
0.021779, 0.021779, 1
0.021133, 0.021133, 1
0.020437, 0.020437, 1
0.019857, 0.019857, 1
0.019177, 0.019177, 1
0.018385, 0.018386, 1
0.017390, 0.017390, 1
0.016665, 0.016665, 1
0.016087, 0.016087, 1
0.015153, 0.015153, 1
0.013939, 0.013939, 1
0.013115, 0.013115, 1
0.012314, 0.012314, 1
0.011287, 0.011286, 1
0.010399, 0.010399, 1
0.009074, 0.009074, 1
0.008047, 0.008047, 1
0.007076, 0.007076, 1
0.006260, 0.006260, 1
0.005711, 0.005711, 1
0.005126, 0.005126, 1
0.004441, 0.004440, 1
0.004057, 0.004057, 1
0.003978, 0.003978, 1
0.003802, 0.003802, 1
0.003500, 0.003500, 1
0.003292, 0.003292, 1
0.003015, 0.003015, 1
0.003162, 0.003161, 1
0.003238, 0.003238, 1
0.003209, 0.003209, 1
0.003103, 0.003103, 1
0.003181, 0.003181, 1
0.003309, 0.003310, 1
0.003281, 0.003281, 1
0.003140, 0.003140, 1
0.002970, 0.002970, 1
0.002938, 0.002938, 1
0.002980, 0.002980, 1
0.002954, 0.002954, 1
0.002815, 0.002815, 1
0.002503, 0.002503, 1
0.001990, 0.001990, 1
0.001420, 0.001419, 1
0.000765, 0.000765, 1
-0.000176, -0.000176, 1
-0.001248, -0.001248, 1
-0.002413, -0.002413, 1
-0.004098, -0.004098, 1
-0.005509, -0.005509, 1
-0.007001, -0.007001, 1
-0.008871, -0.008872, 1
-0.010518, -0.010518, 1
-0.012274, -0.012275, 1
-0.014034, -0.014034, 1
-0.015545, -0.015545, 1
-0.017198, -0.017198, 1
-0.018860, -0.018860, 1
-0.020663, -0.020663, 1
-0.022407, -0.022407, 1
-0.024180, -0.024180, 1
-0.025668, -0.025668, 1
-0.027203, -0.027203, 1
-0.028633, -0.028633, 1
-0.030365, -0.030365, 1
-0.031832, -0.031832, 1
-0.033244, -0.033245, 1
-0.034809, -0.034809, 1
-0.036185, -0.036185, 1
-0.037496, -0.037496, 1
-0.038872, -0.038872, 1
-0.040202, -0.040202, 1
-0.041442, -0.041443, 1
-0.042739, -0.042739, 1
-0.043635, -0.043634, 1
-0.044541, -0.044541, 1
-0.045358, -0.045358, 1
-0.046017, -0.046017, 1
-0.046681, -0.046681, 1
-0.046872, -0.046873, 1
-0.046731, -0.046731, 1
-0.046504, -0.046504, 1
-0.046087, -0.046087, 1
-0.045460, -0.045460, 1
-0.044511, -0.044510, 1
-0.043528, -0.043528, 1
-0.042439, -0.042439, 1
-0.041288, -0.041287, 1
-0.040515, -0.040515, 1
-0.039232, -0.039232, 1
-0.037575, -0.037575, 1
-0.036139, -0.036139, 1
-0.034536, -0.034535, 1
-0.032951, -0.032951, 1
-0.031200, -0.031200, 1
-0.029321, -0.029321, 1
-0.027306, -0.027306, 1
-0.025329, -0.025329, 1
-0.023213, -0.023213, 1
-0.021228, -0.021228, 1
-0.019093, -0.019093, 1
-0.016950, -0.016950, 1
-0.015316, -0.015316, 1
-0.013300, -0.013300, 1
-0.011219, -0.011219, 1
-0.008981, -0.008981, 1
-0.006953, -0.006953, 1
-0.005372, -0.005371, 1
-0.004149, -0.004149, 1
-0.002575, -0.002575, 1
-0.001099, -0.001099, 1
0.000078, 0.000078, 1
0.001114, 0.001114, 1
0.002128, 0.002127, 1
0.003008, 0.003008, 1
0.003851, 0.003851, 1
0.004430, 0.004430, 1
0.004647, 0.004647, 1
0.005156, 0.005156, 1
0.005606, 0.005606, 1
0.006061, 0.006061, 1
0.006276, 0.006276, 1
0.006496, 0.006497, 1
0.006508, 0.006509, 1
0.006707, 0.006707, 1
0.007009, 0.007010, 1
0.007219, 0.007219, 1
0.007277, 0.007277, 1
0.007712, 0.007712, 1
0.008101, 0.008101, 1
0.008304, 0.008304, 1
0.008663, 0.008663, 1
0.009410, 0.009410, 1
0.010096, 0.010096, 1
0.010889, 0.010889, 1
0.011716, 0.011717, 1
0.012776, 0.012776, 1
0.013929, 0.013930, 1
0.014877, 0.014877, 1
0.016179, 0.016179, 1
0.017217, 0.017217, 1
0.018503, 0.018503, 1
0.019899, 0.019899, 1
0.021234, 0.021234, 1
0.022295, 0.022295, 1
0.023647, 0.023647, 1
0.025328, 0.025328, 1
0.027038, 0.027039, 1
0.028451, 0.028451, 1
0.029983, 0.029983, 1
0.031527, 0.031527, 1
0.033141, 0.033141, 1
0.034613, 0.034612, 1
0.036103, 0.036103, 1
0.037647, 0.037647, 1
0.038977, 0.038977, 1
0.040469, 0.040469, 1
0.041618, 0.041618, 1
0.042704, 0.042704, 1
0.043555, 0.043555, 1
0.044640, 0.044640, 1
0.045638, 0.045638, 1
0.046595, 0.046595, 1
0.047431, 0.047431, 1
0.047721, 0.047721, 1
0.047944, 0.047944, 1
0.048346, 0.048346, 1
0.048817, 0.048817, 1
0.049061, 0.049062, 1
0.049209, 0.049209, 1
0.049524, 0.049524, 1
0.049600, 0.049599, 1
0.049661, 0.049661, 1
0.049821, 0.049821, 1
0.049861, 0.049862, 1
0.049555, 0.049554, 1
0.048894, 0.048893, 1
0.048043, 0.048044, 1
0.047247, 0.047248, 1
0.046318, 0.046318, 1
0.045208, 0.045209, 1
0.043645, 0.043645, 1
0.042233, 0.042233, 1
0.040650, 0.040650, 1
0.038881, 0.038881, 1
0.036752, 0.036752, 1
0.034738, 0.034738, 1
0.033041, 0.033041, 1
0.030894, 0.030894, 1
0.028914, 0.028914, 1
0.026875, 0.026874, 1
0.024403, 0.024402, 1
0.022198, 0.022198, 1
0.019953, 0.019953, 1
0.017871, 0.017871, 1
0.015455, 0.015455, 1
0.012755, 0.012756, 1
0.010371, 0.010371, 1
0.007868, 0.007868, 1
0.005226, 0.005226, 1
0.002319, 0.002319, 1
-0.000772, -0.000773, 1
-0.003652, -0.003652, 1
-0.006341, -0.006341, 1
-0.009142, -0.009142, 1
-0.011925, -0.011925, 1
-0.015047, -0.015047, 1
-0.017220, -0.017220, 1
-0.019533, -0.019533, 1
-0.021856, -0.021856, 1
-0.023784, -0.023784, 1
-0.025339, -0.025339, 1
-0.026947, -0.026947, 1
-0.028232, -0.028232, 1
-0.029459, -0.029458, 1
-0.030388, -0.030388, 1
-0.030689, -0.030689, 1
-0.031274, -0.031274, 1
-0.031490, -0.031490, 1
-0.031392, -0.031392, 1
-0.031341, -0.031341, 1
-0.031067, -0.031067, 1
-0.030650, -0.030650, 1
-0.030051, -0.030051, 1
-0.029505, -0.029505, 1
-0.028875, -0.028875, 1
-0.027756, -0.027755, 1
-0.026846, -0.026846, 1
-0.026492, -0.026491, 1
-0.025486, -0.025486, 1
-0.024375, -0.024376, 1
-0.023652, -0.023652, 1
-0.022973, -0.022973, 1
-0.021858, -0.021858, 1
-0.020760, -0.020760, 1
-0.020308, -0.020308, 1
-0.019542, -0.019542, 1
-0.018777, -0.018777, 1
-0.018096, -0.018096, 1
-0.017694, -0.017693, 1
-0.017479, -0.017479, 1
-0.016976, -0.016976, 1
-0.016413, -0.016413, 1
-0.015596, -0.015596, 1
-0.014859, -0.014859, 1
-0.014463, -0.014463, 1
-0.014044, -0.014044, 1
-0.013441, -0.013441, 1
-0.012962, -0.012962, 1
-0.012868, -0.012868, 1
-0.012851, -0.012851, 1
-0.012846, -0.012846, 1
-0.012814, -0.012814, 1
-0.012808, -0.012808, 1
-0.012840, -0.012840, 1
-0.013127, -0.013127, 1
-0.013713, -0.013713, 1
-0.014062, -0.014063, 1
-0.014381, -0.014381, 1
-0.014909, -0.014909, 1
-0.014801, -0.014801, 1
-0.015187, -0.015187, 1
-0.015864, -0.015864, 1
-0.016540, -0.016540, 1
-0.017157, -0.017157, 1
-0.017398, -0.017397, 1
-0.017584, -0.017584, 1
-0.018147, -0.018147, 1
-0.018686, -0.018686, 1
-0.019140, -0.019141, 1
-0.019898, -0.019898, 1
-0.020334, -0.020334, 1
-0.020444, -0.020445, 1
-0.020526, -0.020526, 1
-0.020613, -0.020613, 1
-0.020642, -0.020642, 1
-0.020753, -0.020753, 1
-0.020403, -0.020402, 1
-0.020004, -0.020004, 1
-0.019663, -0.019663, 1
-0.018974, -0.018973, 1
-0.018422, -0.018422, 1
-0.017570, -0.017570, 1
-0.016790, -0.016790, 1
-0.015846, -0.015846, 1
-0.014827, -0.014827, 1
-0.013629, -0.013629, 1
-0.012387, -0.012387, 1
-0.011142, -0.011142, 1
-0.010027, -0.010027, 1
-0.009151, -0.009151, 1
-0.008200, -0.008200, 1
-0.007148, -0.007149, 1
-0.006411, -0.006411, 1
-0.005891, -0.005891, 1
-0.005104, -0.005104, 1
-0.004569, -0.004569, 1
-0.003970, -0.003970, 1
-0.003632, -0.003632, 1
-0.003228, -0.003228, 1
-0.003034, -0.003034, 1
-0.002634, -0.002634, 1
-0.002358, -0.002358, 1
-0.002262, -0.002262, 1
-0.002310, -0.002310, 1
-0.002457, -0.002457, 1
-0.002619, -0.002619, 1
-0.003261, -0.003260, 1
-0.003398, -0.003398, 1
-0.003487, -0.003487, 1
-0.003859, -0.003859, 1
-0.004238, -0.004238, 1
-0.004568, -0.004568, 1
-0.005134, -0.005134, 1
-0.005592, -0.005592, 1
-0.005880, -0.005880, 1
-0.006038, -0.006038, 1
-0.006094, -0.006094, 1
-0.006574, -0.006574, 1
-0.006464, -0.006464, 1
-0.006299, -0.006299, 1
-0.006164, -0.006164, 1
-0.006081, -0.006081, 1
-0.006084, -0.006084, 1
-0.006149, -0.006149, 1
-0.006275, -0.006275, 1
-0.006317, -0.006317, 1
-0.006533, -0.006533, 1
-0.006754, -0.006754, 1
-0.007016, -0.007016, 1
-0.007042, -0.007042, 1
-0.007148, -0.007148, 1
-0.007295, -0.007295, 1
-0.007445, -0.007445, 1
-0.007475, -0.007475, 1
-0.007704, -0.007704, 1
-0.007784, -0.007784, 1
-0.008077, -0.008077, 1
-0.008193, -0.008193, 1
-0.008534, -0.008534, 1
-0.008761, -0.008761, 1
-0.009091, -0.009091, 1
-0.009433, -0.009433, 1
-0.009304, -0.009304, 1
-0.009465, -0.009465, 1
-0.009837, -0.009837, 1
-0.010285, -0.010285, 1
-0.010557, -0.010557, 1
-0.010404, -0.010404, 1
-0.010044, -0.010044, 1
-0.009981, -0.009981, 1
-0.009995, -0.009995, 1
-0.009560, -0.009560, 1
-0.009404, -0.009404, 1
-0.008719, -0.008719, 1
-0.007857, -0.007857, 1
-0.007311, -0.007311, 1
-0.006477, -0.006477, 1
-0.005553, -0.005553, 1
-0.004626, -0.004626, 1
-0.003429, -0.003429, 1
-0.002295, -0.002296, 1
-0.001068, -0.001068, 1
0.000277, 0.000277, 1
0.001443, 0.001443, 1
0.002891, 0.002891, 1
0.004222, 0.004222, 1
0.005489, 0.005489, 1
0.006688, 0.006688, 1
0.007923, 0.007923, 1
0.009134, 0.009133, 1
0.010267, 0.010267, 1
0.011339, 0.011339, 1
0.012113, 0.012113, 1
0.012914, 0.012914, 1
0.013781, 0.013781, 1
0.014595, 0.014595, 1
0.014861, 0.014861, 1
0.015300, 0.015300, 1
0.015418, 0.015418, 1
0.015314, 0.015314, 1
0.015232, 0.015232, 1
0.014483, 0.014483, 1
0.013849, 0.013849, 1
0.012957, 0.012957, 1
0.011847, 0.011847, 1
0.010895, 0.010894, 1
0.009766, 0.009766, 1
0.008883, 0.008883, 1
0.007954, 0.007954, 1
0.006791, 0.006791, 1
0.006023, 0.006023, 1
0.005341, 0.005342, 1
0.004672, 0.004672, 1
0.003759, 0.003759, 1
0.002939, 0.002939, 1
0.002110, 0.002110, 1
0.001099, 0.001099, 1
0.000569, 0.000569, 1
0.000166, 0.000166, 1
-0.000503, -0.000503, 1
-0.001159, -0.001159, 1
-0.001413, -0.001413, 1
-0.001609, -0.001609, 1
-0.001983, -0.001983, 1
-0.002072, -0.002072, 1
-0.002389, -0.002389, 1
-0.002204, -0.002204, 1
-0.001718, -0.001718, 1
-0.001599, -0.001599, 1
-0.001235, -0.001235, 1
-0.001000, -0.001000, 1
-0.000548, -0.000548, 1
0.000150, 0.000150, 1
0.000812, 0.000812, 1
0.001389, 0.001389, 1
0.001889, 0.001889, 1
0.002212, 0.002212, 1
0.002294, 0.002293, 1
0.002305, 0.002305, 1
0.002502, 0.002503, 1
0.002811, 0.002811, 1
0.002460, 0.002459, 1
0.001917, 0.001917, 1
0.001445, 0.001446, 1
0.000727, 0.000727, 1
0.000167, 0.000167, 1
-0.000685, -0.000686, 1
-0.001564, -0.001564, 1
-0.002709, -0.002709, 1
-0.003967, -0.003967, 1
-0.004739, -0.004739, 1
-0.006007, -0.006007, 1
-0.007230, -0.007230, 1
-0.008627, -0.008628, 1
-0.009553, -0.009553, 1
-0.010753, -0.010753, 1
-0.012082, -0.012081, 1
-0.013368, -0.013368, 1
-0.014740, -0.014740, 1
-0.016302, -0.016302, 1
-0.017792, -0.017791, 1
-0.019106, -0.019106, 1
-0.020687, -0.020687, 1
-0.022462, -0.022462, 1
-0.024495, -0.024494, 1
-0.026153, -0.026153, 1
-0.027389, -0.027389, 1
-0.029087, -0.029087, 1
-0.030916, -0.030916, 1
-0.032326, -0.032326, 1
-0.034003, -0.034003, 1
-0.035601, -0.035601, 1
-0.037158, -0.037158, 1
-0.038951, -0.038951, 1
-0.040720, -0.040720, 1
-0.042369, -0.042369, 1
-0.043735, -0.043735, 1
-0.045341, -0.045341, 1
-0.047030, -0.047031, 1
-0.048383, -0.048383, 1
-0.049884, -0.049884, 1
-0.051436, -0.051436, 1
-0.052870, -0.052870, 1
-0.054226, -0.054226, 1
-0.055573, -0.055573, 1
-0.057036, -0.057036, 1
-0.058069, -0.058069, 1
-0.058713, -0.058713, 1
-0.059706, -0.059706, 1
-0.060443, -0.060443, 1
-0.060815, -0.060815, 1
-0.061022, -0.061022, 1
-0.060701, -0.060701, 1
-0.060272, -0.060272, 1
-0.059657, -0.059657, 1
-0.058782, -0.058782, 1
-0.057851, -0.057851, 1
-0.056330, -0.056330, 1
-0.054767, -0.054767, 1
-0.052696, -0.052696, 1
-0.050320, -0.050320, 1
-0.048089, -0.048089, 1
-0.045488, -0.045488, 1
-0.042294, -0.042295, 1
-0.039173, -0.039172, 1
-0.035976, -0.035975, 1
-0.032575, -0.032575, 1
-0.028779, -0.028779, 1
-0.025041, -0.025041, 1
-0.021242, -0.021242, 1
-0.017736, -0.017736, 1
-0.013913, -0.013913, 1
-0.009868, -0.009868, 1
-0.006009, -0.006009, 1
-0.002114, -0.002114, 1
0.001718, 0.001719, 1
0.005552, 0.005552, 1
0.009400, 0.009400, 1
0.013624, 0.013624, 1
0.017605, 0.017605, 1
0.021814, 0.021814, 1
0.025699, 0.025699, 1
0.029883, 0.029883, 1
0.034237, 0.034237, 1
0.038167, 0.038167, 1
0.042152, 0.042152, 1
0.046182, 0.046182, 1
0.049753, 0.049753, 1
0.053436, 0.053436, 1
0.057038, 0.057039, 1
0.060292, 0.060292, 1
0.063195, 0.063195, 1
0.066140, 0.066140, 1
0.068916, 0.068916, 1
0.071318, 0.071318, 1
0.073436, 0.073436, 1
0.075604, 0.075604, 1
0.077536, 0.077536, 1
0.079273, 0.079273, 1
0.080924, 0.080924, 1
0.082295, 0.082295, 1
0.083329, 0.083329, 1
0.084272, 0.084272, 1
0.085215, 0.085215, 1
0.086232, 0.086232, 1
0.086986, 0.086986, 1
0.087591, 0.087591, 1
0.088170, 0.088170, 1
0.088776, 0.088776, 1
0.089278, 0.089278, 1
0.089725, 0.089724, 1
0.089878, 0.089878, 1
0.090109, 0.090109, 1
0.090496, 0.090497, 1
0.090781, 0.090781, 1
0.091213, 0.091213, 1
0.091647, 0.091647, 1
0.091952, 0.091952, 1
0.092394, 0.092394, 1
0.092935, 0.092936, 1
0.093380, 0.093380, 1
0.093953, 0.093953, 1
0.094790, 0.094790, 1
0.095518, 0.095518, 1
0.095893, 0.095893, 1
0.096611, 0.096611, 1
0.097460, 0.097460, 1
0.098082, 0.098082, 1
0.098152, 0.098153, 1
0.097970, 0.097971, 1
0.097977, 0.097977, 1
0.097758, 0.097758, 1
0.096845, 0.096845, 1
0.095793, 0.095793, 1
0.094668, 0.094668, 1
0.093165, 0.093165, 1
0.091375, 0.091375, 1
0.089270, 0.089270, 1
0.086554, 0.086554, 1
0.083740, 0.083740, 1
0.081063, 0.081063, 1
0.077889, 0.077889, 1
0.074091, 0.074091, 1
0.069931, 0.069931, 1
0.065766, 0.065766, 1
0.061357, 0.061357, 1
0.056502, 0.056502, 1
0.051338, 0.051338, 1
0.046366, 0.046366, 1
0.041070, 0.041070, 1
0.035041, 0.035041, 1
0.028914, 0.028914, 1
0.022946, 0.022946, 1
0.017101, 0.017101, 1
0.010713, 0.010713, 1
0.004302, 0.004302, 1
-0.002292, -0.002292, 1
-0.008417, -0.008417, 1
-0.014723, -0.014723, 1
-0.021011, -0.021011, 1
-0.027369, -0.027369, 1
-0.033745, -0.033745, 1
-0.040273, -0.040273, 1
-0.046654, -0.046654, 1
-0.052846, -0.052846, 1
-0.059488, -0.059487, 1
-0.065416, -0.065417, 1
-0.071093, -0.071092, 1
-0.077009, -0.077009, 1
-0.083009, -0.083009, 1
-0.088754, -0.088754, 1
-0.094396, -0.094396, 1
-0.099937, -0.099937, 1
-0.105602, -0.105602, 1
-0.110799, -0.110799, 1
-0.115889, -0.115889, 1
-0.120657, -0.120657, 1
-0.125149, -0.125149, 1
-0.129707, -0.129707, 1
-0.133929, -0.133929, 1
-0.138096, -0.138096, 1
-0.141900, -0.141900, 1
-0.145432, -0.145432, 1
-0.148386, -0.148386, 1
-0.150943, -0.150942, 1
-0.153459, -0.153459, 1
-0.155808, -0.155808, 1
-0.157592, -0.157592, 1
-0.158833, -0.158833, 1
-0.159672, -0.159672, 1
-0.160426, -0.160426, 1
-0.160761, -0.160761, 1
-0.160731, -0.160731, 1
-0.160385, -0.160385, 1
